URL;TITLE;STATUSCODE;EMAILS
https://doemens-online-campus.de;Startseite | Doemens Online-Campus;500;plapperer@doemens.org
https://ecampus.religio-altenberg.de;eCampus - Religio Altenberg;404;info@kja.de
https://my.dronelions.academy;Moodle;404;
https://cc.bbs1emden.de;Startseite | CC (BBS I Emden);404;admincc@bbs1emd.de
https://www.e-vidia.org;Startseite | e-vidia_LMS;404;info@liveonlineschule.de
https://academy.colcons.de;COLCONS Academy by Dr. Daniel Büttner;404;academy@colcons.de
https://moodle.energie-m.de;Startseite | energie-m;404;
https://www.th-academy.de;Startseite | th-academy.de;404;
https://e-schooling-reinicke.de;E-Schooling Reinicke;404;
https://live.eloquamuc.de;Startseite | EloquaOnline;404;
http://cms3.gft-erasmus.de;Education Train;404;
https://www.easyelearning.academy;Easy E Learning Academy;404;
https://elisl.org;Startseite | eLiSL;404;
https://julianum.moodle-nds.de;Startseite | julianum;404;hpadmin@julianum.eu
https://dio.moodleschule.de;Startseite | Dioschule;404;lisa.gloeckner@alte-synagoge.essen.de,benedikt.spies.essen@gmail.com
https://learning.erasmus-compass.org;Erasmus Compass Learning Center;404;
https://elearning-med.uni-heidelberg.de;Medizinische Fakultät Heidelberg;404;studiendekanat@med.uni-heidelberg.de
https://www.edufox24-learning.de;edufoXperience;404;
https://endlessbrain.me;Home | Einfach Wissen;404;
https://elearning.rawe-hermetics.de;eLearning von rawe hermetics;404;info@rawe-hermetics.de
https://englishwithease-lernplattform.de;Let's get learning!;404;
https://lms.sjf.solutions;Startseite | LMS SJF.solutions;404;
https://www.e-washboard.eu;E-WASHBOARD;404;info@e-washboard.eu
https://elearning.prisecon.de;Startseite | PriSeCon-learning;404;
https://drk-um-ost.com;Startseite | LARA | DRK-KV Uckermark Ost e.V.;404;digital@drk-um-ost.de
https://elearning.hospiz-akademie.org;eLearning Hospiz-Akademie Bamberg;404;
https://moodle.ernesti.org;Startseite | Ern;404;
https://moodle.ets-kniebis.de;ETS Moodle System;404;info@ets-kniebis.de
https://www.fegimeacademy.com;Fegime Academy;404;
https://fakt.life-bildungsnetz.de;Startseite | Forschungstransfer in Aus- und Weiterbildung zur Klimaanpassung in Technikbranchen;404;fakt@life-online.de
https://europaeische-heimatakademie.de;Europäische Heimatakademie;404;veranstaltung@bhu.de,b.skala@heimatbund.de,heimatakademie@bhu.de
https://evolscheducation.com;evolscheducation  platform;404;evolsch@gmail.com
https://moodle2.agenturonline.net;Startseite | WB-M2;404;info@weihnachtsbuero.de
https://training.eurem.net;Home | EUREM Training;500;
https://www.franz-heinzmann-akademie.de;Franz-Heinzmann-Akademie;404;
http://wbt.logistics-akademie.de;FR8 solutions GmbH - Logistics Akademie - Luftsicherheitsschulungen;404;
https://moodle.familienbildung-in-nrw.de;Startseite | Home;500;
https://lehrgang-baubiologie.de;Startseite | Fernlehrgang Baubiologie IBN;500;
https://moodle.eu-citizen.science;Home | ECS Academy;404;
https://www.efk-fft.de;Startseite | Elektrofachkraft für festgelegte Tätigkeiten - SEMIN-EA.DE;404;
https://show.elearning-erkunden.de;Startseite | Home;404;krueger@life-online.de
https://lms.eubia.de;EuBiA Education LMS;200;
https://moodle.skv-yamato.de;"SKV ""Yamato"" Rügen e.V. - Fernschule";404;20frank.nagel@skv-yamato.de,frank.nagel@skv-yamato.de,fnagel@t-online.de
https://schule.explorarium.de;Startseite | eXplorarium-Start;404;
https://courses.golinklaw.com;Home | Courses;404;
https://www.bildung-pflege-moodle.de;Startseite | EPA PE;404;
https://moodle.fibl-akademie.de;Startseite | FiBL-Akademie;404;akademie@fibl.org
https://ausbildung.fitcom.online;Home | Fitcom;404;
https://fearlessengineers.de;Lerne ELEKTROTECHNIK und PROGRAMMIEREN;404;
https://online.atingi.org;Home | atingi;200;
https://learning.intranet-support.eu;Learning Portal;404;
https://academy.fwbarchiv.de;Home | mfxa;404;frau.koedel@medienfux.de
https://learn.afrogeekacademy.com;Learn with Geek237;404;info@geek237.com
https://moodle.ggs365.de;Startseite | Moodle;404;
https://www.studienkoordination.de;GCP-Schulung | GCP;200;info@studienkoordination.de
https://102647.logineonrw-lms.de;Startseite | Lernmanagementsystem des Landes NRW;500;
https://moodle-geo.de;Geographie trifft Moodle;404;
https://ausbildung.ff-ludwigsfelde.de;Feuerwehr Ludwigsfelde;404;ausbildung@feuerwehr-ludwigsfelde.de
https://moodle.gf-a.de;GFA E-Learning Plattform;404;
https://100042.logineonrw-lms.de;Startseite | Lernmanagementsystem des Landes NRW;500;
https://fachinformatiker-bonn.de;Startseite | Start;404;Tom.Schardt@Fachinformatiker-Bonn.de,Tom.Schardt@Fachinformatiker-Bonn.DE
https://199680.logineonrw-lms.de;Startseite | Gesamtschule Lohmar;500;admin.moodle@gesamtschule-lohmar.de
https://131313.logineonrw-lms.de;Startseite | Lernmanagementsystem;500;
https://gpa-moritzburg.de;Gemeindepädagogische Ausbildung am Philippus-Institut für berufsbegleitende Studien in Moritzburg;404;
https://moodle.gym-voh.de;Startseite | Gymnasium Vohwinkel;404;moodle@gym-voh.de
https://hbs-moodle.de;Startseite | HBS-Moodle;404;s.dahlmeier@herwig-blankertz-schule.de,f.posselt@herwig-blankertz-schule.de
https://183027.logineonrw-lms.de;Startseite | Willkommen an der Longenburgschule;500;longenburgschule@gs-niederdollendorf.de
https://www.bbw-heinrich-haus.de;Startseite | Online-Campus;404;hello@edumy.com
https://107177.logineonrw-lms.de;Startseite | Willkommen auf der Seite der GGS Sandheide;500;
https://194098.logineonrw-lms.de;Startseite | LogineoNRW LMS;500;
https://105417.logineonrw-lms.de;Startseite | GS Meigen- LMS;500;
http://hs-campus.de;Hot Sport Campus;404;
https://moodle.heurekanet.de;HeurekaNet | Fortbildung;404;info@heurekanet.de
https://124552.logineonrw-lms.de;Startseite | LMS der Grundschule Oldentrup;500;
https://feuerwehr-langenfeld.lernerfolg.info;Startseite | Home;500;
https://y.kreativ-computerschule.de;Kreativ- Computerschule online Webinare;404;
http://schule.gruppenfairpflegung.de;Hygienebelehrung - Belehrung nach §43 IfSG;404;
https://www.sprachenfabrik-bildungsportal.de;Startseite | Sprachenfabrik;404;bildungsportal@sprachenfabrik.de
https://elearning.iik-duesseldorf.de;IIK Online-Trainingszentrum;404;
https://128880.logineonrw-lms.de;Startseite | Grundschule am Volkspark Bochum;500;
https://dresden.ihk-online-akademie.de;Startseite | IHK.Online-Akademie Dresden;500;
https://moodle.imtb.de;Startseite | IMTB Moodle;404;
https://academy.indeson.net;Home | Academy;404;
https://hpo-ist-akademie.moodlecloud.com;Startseite | HPO-IST: Akademie;404;
https://i-a-textilreinigung.de;Startseite der Lernplattform;404;j.tagge@textilreinigerberatung.de,support@lern.link
https://141549.logineonrw-lms.de;Startseite | Herzlich willkommen!;500;
https://campus.inab-jugend.de;Startseite | inab-Campus;500;campus@bfw.de
https://imc-lernplattform.de;Lernen im Industriemeister Online Campus;404;info@im-campus.de
https://moodle.graduatecenter.org;Home | Online Campus;404;
https://carbon4-uni.com;Infrarot-Universität;404;info@carbon-4.com
http://andreas68.beget.tech;ISMOT Online Education;404;
https://moodle.itemspro.eu;ITEMSproject;404;
https://integrale-akademie.online;🏠 Startseite | Integrale Akademie.onlineIntegrale Online Akademie;404;
http://www.imm-it.de;imm-it;404;
https://www.bildungs-portal.eu;Bildungs Portal;404;events@fondation-sne.ch
http://schulung.jumi-ab.org;jumi – Initiative für Jugend und Migration;200;
https://moodle.iw-beratung.de;Startseite | Moodle Institut Wupperfeld;404;info@iw-beratung.de
https://khsw.biz-worms.de;Startseite | KHSW;404;3eac13b8b8f4471886e9ca013f48e717@biz-worms.de,khsw-sekretariat@biz-worms.de
https://www.kurse.kita.bayern;Startseite | Kita Hub;404;
https://www.kita-lernraum.de;Online Weiterbildung, Fortbildung, Seminare und Kurse mit Zertifikat für Erzieher in Krippe, Kita (Kita-Leitung), Hort, Schule (Lehrer) sowie Eltern;404;info@elternarbeit-sachsen.de
https://kleistschule.elearning-home.de;Startseite | Kleistschule;500;abituronline-kleistschule@web.de
https://k-b-a.elearning-home.de;Startseite | Home;500;
https://ikeb.moodlecloud.com;MoodleCloud - Site is currently suspended;404;
https://115800.logineonrw-lms.de;Startseite | Lernen auf Distanz an der GGS Niederkassel;500;
http://moodle1.wreh.eu;Kursseiten von Wolfgang Reh;404;
https://503198.logineonrw-lms.de;Startseite | Jülich, Zentrum für Lehrerausbildung;500;
https://learnhub.icunet.group;learnhub.icunet.group;404;learnhub@icunet.group
http://learning.dive-together.de;learning.dive-together.de;404;
https://141082.logineonrw-lms.de;Startseite | Nelson-Mandela-Schule;500;
https://kursportal.segelschule-fuerst.com;Kursportal Segelschule Fürst;404;info@segelschule-fuerst.de
https://laverma.eu;Startseite | LAVERMA GmbH Akademie;404;info@laverma.net
https://learntool.de;Startseite | Learntool - Plattform für e-Learning Kurse;404;thatworksmedia@gmail.com,info@thatworksmedia.com
https://www.learning-gepete.de;GEPETE-LEARNING;404;
https://kurse.schellinger-smb.de;Kurse Schellinger Social Media Beratung;404;
http://learning.1-2-3-projekte.de;learning-center 1-2-3-projekte;404;
https://lc.hoehensicherung-nordhessen.de;HSNH Lerncampus;404;
https://elearning.kultur-und-gestalt.de;Kultur & Gestalt - eLearning;404;
https://leadership-future.de;Leadership Future;404;drkatrinwinkler@gmx.de
http://lernplattform.1apflegemax24.de;Lern- und Informationsplattform von 1A Pflegemax 24h;200;
https://tfgym-duesseldorf.lms.schulon.org;Startseite | TFGmoodle;404;
https://moodle.cq-bildung.de;Startseite | moodle CQ;404;info@cq-bildung.de,s.arndt@cq-bildung.de
https://moodle.lern.link;Startseite | moodle.lern.link;404;
https://lh.erw-in.de;Startseite | E-Lern LHB;404;
https://moodle.st-anna-schule.org;Startseite | moodle@anna;404;info@st-anna.de,info@erzbistum-koeln.de,betrieblicher-datenschutz@erzbistum-koeln.de,heischkamp@st-anna.de
https://moodle.lerngalaxis.net;Startseite | LernGalaxis @ Moodle;404;lernpartner@lerngalaxis.com
https://154970.logineonrw-lms.de;Startseite | Förderschule Die Gute Hand;500;
https://moodle.leo-statz-berufskolleg.de;Startseite | Moodle@Leo-Statz-Berufskolleg;404;
https://fortbildung.wundteam.com;Lernplattform des Wundteams;404;prennig@wundteam.com
https://lp.kant.de;Startseite | KantLP;404;edv@kant.de
http://moodle.fw-marsberg.de;Lernplattform der Feuerwehr Marsberg;404;
https://msm-moodle.de;Startseite | MSM-moodle.de;404;danschlag@msm-ge.de
https://schulung.infa.de;Startseite | Home;500;stratmann@infa.de,froede@infa.de
https://www.learning-centurion.de;Lernumgebung der Centurion-Brandschutz GmbH;404;
https://lernwelt.tgs-am-urbach.de;"Lernwelt der Gemeinschaftsschule ""Am Urbach""";404;kontakt@lernwelt.tgs-am-urbach.de
https://moodle.altrah.net;LMS Altrahlstedt;404;
https://moodle.informatik.tu-darmstadt.de;Startseite | Lernportal Informatik;404;Vorname.Nachname@stud.tu-darmstadt.de,moodle@rbg.informatik.tu-darmstadt.de
https://moodle.lycee-jean-renoir.de;LJR-Moodle;404;
https://moodle.simplelight-art.de;Startseite | Lerne mit Licht umzugehen;404;info@domainname.com
https://lernwelt2.t-a-nord.de;Home | TA-Nord;404;techniker@t-a-nord.de,techniker.hro@t-a-nord.de,moodle-support@techniker-fachschule.de
https://ad-bk.lms.schulon.org;Startseite | ADBK-LMS;404;
https://lernstudio-b.online;Lernstudio B online;404;
https://learn.lexis-academy.com;LexiΣ Academy | Learning Center;404;
https://ggym-moers.lms.schulon.org;Startseite | Grafschafter Gymnasium;404;
https://euge-epe.lms.schulon.org;Startseite | Euregio-Gesamtschule Epe;404;
https://lms3moodle.lms3.de;Home | LMS3Moodle;404;
https://rsrees.moodleschule.de;Startseite | rs-rees;404;BA@realschule-rees.de
https://set.online.uni-marburg.de;Home | MedPsych;404;
https://bgtmech1.moodle-nds.de;Startseite | MECHATRONIK;404;stefan.sayk@rlsb.de,ralf.keiser@rlsb.de
https://tms.luckys-freunde.de;Luckys mutige Freunde;404;
https://moodle.louisenlund.de;Startseite | LM;404;
https://lms.luisa-korb.de;Luisa Maria Korb - LMS;404;
https://campus.maxq.net;Startseite | online lernen mit maxQ.;500;campus@maxq.net
https://moodle.lmu.de;Zentrale Lernplattform • LMU München;404;
https://moodle.lmz-bw.de;Startseite | LMZ;404;
https://methodenvielfalt.moodlecloud.com;MoodleCloud - Site is currently suspended;404;
https://edu.stefan-franz.de;Startseite | Modern-Learning;404;office@stefan-franz.deImpressum
https://moodle.mathecomeback.com;Mathecomeback;404;
https://med-4-mind.de;Med-4-Mind;404;
https://moodle.molekulab.com;molekulab moodle;404;
http://moodle.lfdd.de;Espace numérique du lycée Français de Düsseldorf;404;info@moodle.lfdd.de
https://med1plus.elearning-home.de;Startseite | Ihr Partner in Sachen Notfall;500;
https://170410.logineonrw-lms.de;Startseite | Lernmanagementsystem des Landes NRW;500;
http://www.moodle.gymnasium-rodenkirchen.de;Moodle - Gymn. Rodenkirchen;404;
https://bbsfuchs.moodle-nds.de;Startseite | Martha's Moodle;404;martha-fuchs-schule@braunschweig.de
https://igs-ohz.moodle-nds.de;Startseite | Moodle;404;
https://igswhv.moodle-nds.de;Startseite | Moodle IGS WHV;404;christian.bruns@igs-whv.de
https://bk-borken.lms.schulon.org;Startseite | BKB;404;
http://www.moodle-igswhv.de;Moodle - IGS Wilhelmshaven;404;info@igs-whv.de,christian.bruns@igs-whv.de,admin@moodle-igswhv.de
https://mb-bor.lms.schulon.org;Startseite | Medienzentrum;404;
https://mba-medicaldevices.de;Home | MBA Portal;404;info@mba-medicaldevices.de
https://moodle.bs-eagt.de;Startseite | moodle BS-EAGT;404;
https://moodle.ts-umwelt.de;Startseite | moodle TS-Umwelt;404;
https://ausbildung.mediation-saar.de;Startseite | Mediation und Mediations-Aus- und Fortbildung;200;
https://moodle.hfbk-dresden.de;Startseite | Moodle - HfBK Dresden;500;
https://www.medienkurse-fuer-eltern.info;Medienkurse für Eltern;404;service@schau-hin.info
https://asrs-krefeld.lms.schulon.org;Startseite | Albert Schweitzer Realschule Krefeld;404;support1@ass-krefeld.de
https://bwv-ahaus.lms.schulon.org;Startseite | Startseite;404;
https://170197.logineonrw-lms.de;Startseite | Lernmanagementsystem des Landes NRW;500;
https://www.moodle.tum.de;Startseite | TUM;404;moodle@tum.de
https://moodle.ekalkuhl.de;Startseite | moodle am EKG;200;
https://moodle2.gesamtschule-kerpen.de;Startseite | Moodle Kerpen;404;moodlemail@gesamtschule-kerpen.de
https://moodle.gymnasium-broich.de;Startseite | Moodle;404;
https://afs-moers.lms.schulon.org;Startseite | AFG-Moodle;404;
https://moodle-bbsmuenden.de;Herzlich willkommen auf der Moodle-Plattform der BBS Münden;404;
https://hhek-bonn.lms.schulon.org;Startseite | HHEK Bonn;404;
https://moodle.hm.edu;Startseite | Moodle-Lernplattform;404;
https://moodle.frederikhartmann.de;Moodle Frederik F. Hartmann;404;
https://support.moodle.tum.de;Startseite | TUM;404;moodle@tum.de
https://moodle.mes-schiffdorf.de;Moodle Max-Eyth-Schule - BBS Schiffdorf;404;
https://www.fvs-lernen.de;Startseite | FvS-Lernen;404;
https://moodle.bildungskompetenzen.de;Startseite | Bildungskompetenzen.de;200;
https://moodle.paradigma-language.com;Paradigma Language Academy;404;contact@themesalmond.com
https://moodle-guide.de;Startseite | Moodle-Guide;404;
https://moodle.franz-hitze-haus.de;moodle.franz-hitze-haus.de;404;
https://moodle.mobil-bilden.de;Startseite | moodle™ auf mobil-bilden.de;404;
https://moodle.complavis.de;Startseite | moodle.complavis.de;404;
https://www.moodletreff.de;Startseite | Moodletreff;404;info@moodletreff.de
http://moodle.notes-sandbox.de;Moodle-Notes-Sandbox;404;moodle@notes-sandbox.de
https://lt.ecmes.academy;الصفحة الرئيسية | المركز الأوربي لدراسات الشرق الأوسط;404;
https://moomet.de;Startseite | Moomet;500;info@metallakademie-nds.de
https://www.medienberatung-zfsl.de;Medienberatende ZfsL;404;
https://nl-ganz-schnell.de;Startseite | NL Ganz Schnell;404;
https://www.die-unternehmensexperten.de;OnlineAkademie;404;
https://school.mtmconsulting.de;MTM school;404;menk@mtmconsulting.de
https://obslieth.moodle-nds.de;Startseite | Liethschule;404;
https://lrs-hilfe-online.org;Startseite | LRS-Hilfe Online;404;
http://moodle.wer-weiss-was.net;Moodle an Beispielen kennenlernen;404;
https://akademie.narz-mich-nicht.de;die Narz Mich Nicht®-Akademie;404;akademie@narz-mich-nicht.de
https://die-online-musiktherapie-schule.de;"Online Schule für Musiktherapie -& Tools ";404;db@die-online-musiktherapie-schule.de
https://www.team-zierhut.de;Nachhilfeinstitut Kristina Zierhut;404;
https://moodle.qeu.de;mQEUdle;404;uwe.spielvogel@qeu.de,info@qeu.de
https://www.kurse.medienlb.de;Startseite | MedienLB Learninghub;404;contact@themesalmond.com
https://dthps-lernplattform.de;Startseite | Deutsche Heilpraktikerschule;500;
https://moodle4.de;Startseite | Moodle zum Testen;500;
https://www.lcv-carilernen.de;Startseite | Lernplattform des Landes-Caritasverbandes für Oldenburg e.V. in Vechta;404;
https://moodleweb.ksg-ev.eu;My_AkAS_Moodle;404;annette.pichler@ksg-ev.eu
https://elearning.passivehouse.com;Home | Passive House Online Training;404;
https://mzv.lmz-bw.de;Startseite | MZV;404;
https://165827.logineonrw-lms.de;Startseite | Werner-Jaeger-Gymnasium;500;medien@wjg.nrw.schule
https://www.piri-piri.academy;Startseite | Piri-Piri Academy;404;adelheid@piri-piri.consulting
http://moodle.p665547.webspaceconfig.de;Startseite | pta-interaktiv;404;
https://pam.geek237.com;Pray and Move Generation;404;
https://moodle.pflegeakademie-ruh.de;Startseite | PAR;404;
https://www.pe40.de;Potenzial - Campus;404;
https://rbz-moodle.de;Startseite | RBZ Wirtschaft . Kiel;404;
https://online-pm.de;Startseite | Projektforum Freiburg;500;
https://campus.ks-pw.de;Startseite | Campus;404;
https://moodle.ppimunich.org;PPI Munich - Moodle;404;
https://edu-moodle.dhm.mhn.de;edu-moodle;404;
https://www.pro-leader-challenge.de;Startseite | Pro Leader Challenge;404;support@support.com,success@sabineoberhardt.com
https://moodle.personality-growth.org;Startseite | Personality Growth;404;
https://moodle.pro-zukunft.de;Startseite | Home;500;
https://elearning.rwu.de;Startseite | RWU-Moodle 4.4;404;elearning@rwu.de
https://103123.logineonrw-lms.de;Startseite | Paul-Gerhardt-Schule, Krefeld-Uerdingen;500;
https://moodle.ruhr-uni-bochum.de;Startseite | RUB Moodle;404;e-assessment@rub.de,moodle@rub.de,rubel@rub.de
https://online.die-lernpartner.de;Die Lernpartner;404;
https://rgwwlg.elearning-home.de;Startseite | Startseite;500;
https://124333.logineonrw-lms.de;Startseite | Material-Quelle LMS - Lernmanagementsystem der Queller Schule;500;
https://academy.rotorsoft.de;rotorsoft Academy;404;
https://elearn.sbbstechnik.de;Startseite | SBBS Technik Gera;404;
https://lernplattform.ipma-qualifizierung.de;projektimpulse Lernplattform;404;info@projektimpulse.de
https://www.schiedsrichter-lernen.org;Startseite | SR Lernen;404;info@wuerttfv.de
https://academy.renecol.org;Renecol Academy;404;
https://portal.rbtc.de;RHEMA Bible Training Center Germany Portal;404;info@rbtc.de
https://moodle.publicone.de;Moodle - Public One GmbH;404;
https://sbkr.moodleschule.de;Startseite | Schiffer-Berufskolleg RHEIN;404;info@schiffer-bk.eu
http://ofm.mediationszentrale-saar.de;Startseite | OFM;404;
https://schulung-digital.de;Startseite | SCHULUNG-DIGITAL;404;
